"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 01 14:18:18 GMT 2024","Sat Jun 01 14:18:18 GMT 2024","21","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","createProjectRequestWithCorrectIdShouldPass","createProjectRequestWithCorrectIdShouldPass",""
"passed","Sat Jun 01 14:18:18 GMT 2024","Sat Jun 01 14:18:18 GMT 2024","13","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","createProjectRequestWithIncorrectIdShouldFail","createProjectRequestWithIncorrectIdShouldFail",""
"passed","Sat Jun 01 14:18:18 GMT 2024","Sat Jun 01 14:18:18 GMT 2024","20","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","createProjectRequestWithCorrectNameShouldPass","createProjectRequestWithCorrectNameShouldPass",""
"passed","Sat Jun 01 14:18:18 GMT 2024","Sat Jun 01 14:18:18 GMT 2024","46","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","createProjectRequestWithOtherProjectParentIdInLocatorShouldPass","createProjectRequestWithOtherProjectParentIdInLocatorShouldPass",""
"passed","Sat Jun 01 14:18:15 GMT 2024","Sat Jun 01 14:18:15 GMT 2024","52","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigRequestWithIncorrectIdShouldFail","createBuildConfigRequestWithIncorrectIdShouldFail",""
"passed","Sat Jun 01 14:18:31 GMT 2024","Sat Jun 01 14:19:23 GMT 2024","52145","UI Suite","UI Test","com.example.teamcity.ui.CreateBuildConfigurationTest","com.example.teamcity.ui.CreateBuildConfigurationTest","userShouldBeAbleCreateBuildConfigByUrl","userShouldBeAbleCreateBuildConfigByUrl",""
"passed","Sat Jun 01 14:18:18 GMT 2024","Sat Jun 01 14:18:18 GMT 2024","26","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","createProjectRequestWithIncorrectIdShouldFail","createProjectRequestWithIncorrectIdShouldFail",""
"passed","Sat Jun 01 14:18:16 GMT 2024","Sat Jun 01 14:18:16 GMT 2024","28","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigRequestWithIncorrectIdShouldFail","createBuildConfigRequestWithIncorrectIdShouldFail",""
"passed","Sat Jun 01 14:18:20 GMT 2024","Sat Jun 01 14:18:20 GMT 2024","128","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightToCreateProject","unauthorizedUserShouldNotHaveRightToCreateProject",""
"passed","Sat Jun 01 14:18:17 GMT 2024","Sat Jun 01 14:18:17 GMT 2024","76","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigRequestWithoutIdShouldPass","createBuildConfigRequestWithoutIdShouldPass",""
