"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 01 17:54:16 GMT 2024","Sat Jun 01 17:54:17 GMT 2024","1275","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigRequestWithExistedNameInSameProjectShouldFail","createBuildConfigRequestWithExistedNameInSameProjectShouldFail",""
"passed","Sat Jun 01 17:55:52 GMT 2024","Sat Jun 01 17:56:03 GMT 2024","11051","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","userShouldBeAbleCreateNewProjectWithManualOption","userShouldBeAbleCreateNewProjectWithManualOption",""
"passed","Sat Jun 01 17:54:21 GMT 2024","Sat Jun 01 17:54:21 GMT 2024","23","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","createProjectRequestWithIncorrectIdShouldFail","createProjectRequestWithIncorrectIdShouldFail",""
"passed","Sat Jun 01 17:54:15 GMT 2024","Sat Jun 01 17:54:15 GMT 2024","219","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigRequestWithExistedIdInDifferentProjectShouldFail","createBuildConfigRequestWithExistedIdInDifferentProjectShouldFail",""
"passed","Sat Jun 01 17:54:23 GMT 2024","Sat Jun 01 17:54:23 GMT 2024","45","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightToCreateProject","unauthorizedUserShouldNotHaveRightToCreateProject",""
"passed","Sat Jun 01 17:54:21 GMT 2024","Sat Jun 01 17:54:21 GMT 2024","43","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","createProjectRequestWithCorrectNameShouldPass","createProjectRequestWithCorrectNameShouldPass",""
"passed","Sat Jun 01 17:54:19 GMT 2024","Sat Jun 01 17:54:19 GMT 2024","82","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigRequestWithTwoStepsShouldPass","createBuildConfigRequestWithTwoStepsShouldPass",""
"passed","Sat Jun 01 17:55:39 GMT 2024","Sat Jun 01 17:55:51 GMT 2024","12234","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","userShouldBeAbleCreateNewProject","userShouldBeAbleCreateNewProject",""
"passed","Sat Jun 01 17:54:15 GMT 2024","Sat Jun 01 17:54:16 GMT 2024","138","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigRequestWithExistedIdInSameProjectShouldFail","createBuildConfigRequestWithExistedIdInSameProjectShouldFail",""
"passed","Sat Jun 01 17:54:14 GMT 2024","Sat Jun 01 17:54:14 GMT 2024","109","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigRequestWithCorrectNameShouldPass","createBuildConfigRequestWithCorrectNameShouldPass",""
